YEAR,EFFORT_NO,LENGTH_MILLIMETERS,WEIGHT_KILOGRAMS,GIRTH_MILLIMETERS,POT_TREATMENT_CODE,POT_TREATMENT
2019,2,590,NA,NA,02,3.5 inch ring
2019,2,510,NA,NA,02,3.5 inch ring
2019,2,680,NA,NA,02,3.5 inch ring
2019,2,580,NA,NA,02,3.5 inch ring
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,650,NA,NA,02,3.5 inch ring
2019,2,580,NA,NA,02,3.5 inch ring
2019,2,550,NA,NA,02,3.5 inch ring
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,590,2.44,320,01,3.75 inch ring
2019,2,550,1.73,260,01,3.75 inch ring
2019,2,510,1.34,240,01,3.75 inch ring
2019,2,500,NA,NA,01,3.75 inch ring
2019,2,610,NA,NA,01,3.75 inch ring
2019,2,520,NA,NA,01,3.75 inch ring
2019,2,540,NA,NA,01,3.75 inch ring
2019,2,600,2.3000000000000003,290,00,4 inch ring
2019,2,690,3.48,330,00,4 inch ring
2019,2,540,NA,NA,00,4 inch ring
2019,2,650,NA,NA,00,4 inch ring
2019,2,620,NA,NA,00,4 inch ring
2019,2,610,2.64,300,99,Control (no ring)
2019,2,630,NA,NA,99,Control (no ring)
2019,2,530,NA,NA,99,Control (no ring)
2019,2,500,1.1400000000000001,215,99,Control (no ring)
2019,2,530,NA,NA,99,Control (no ring)
2019,2,610,NA,NA,99,Control (no ring)
2019,2,530,NA,NA,99,Control (no ring)
2019,2,480,NA,NA,99,Control (no ring)
2019,2,530,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,600,NA,NA,99,Control (no ring)
2019,2,490,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,490,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,540,1.69,260,02,3.5 inch ring
2019,2,590,NA,NA,02,3.5 inch ring
2019,2,630,2.57,300,02,3.5 inch ring
2019,2,520,1.75,271,02,3.5 inch ring
2019,2,580,NA,NA,02,3.5 inch ring
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,01,3.75 inch ring
2019,2,520,NA,NA,01,3.75 inch ring
2019,2,670,3.33,330,01,3.75 inch ring
2019,2,530,NA,NA,01,3.75 inch ring
2019,2,530,NA,NA,01,3.75 inch ring
2019,2,680,NA,NA,01,3.75 inch ring
2019,2,560,NA,NA,01,3.75 inch ring
2019,2,540,NA,NA,01,3.75 inch ring
2019,2,500,NA,NA,01,3.75 inch ring
2019,2,520,NA,NA,01,3.75 inch ring
2019,2,500,NA,NA,00,4 inch ring
2019,2,570,NA,NA,00,4 inch ring
2019,2,490,1.1500000000000001,230,00,4 inch ring
2019,2,620,2.57,290,00,4 inch ring
2019,2,550,NA,NA,00,4 inch ring
2019,2,470,1.05,225,00,4 inch ring
2019,2,540,NA,NA,00,4 inch ring
2019,2,480,NA,NA,00,4 inch ring
2019,2,500,NA,NA,99,Control (no ring)
2019,2,660,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,640,NA,NA,99,Control (no ring)
2019,2,600,NA,NA,99,Control (no ring)
2019,2,540,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,470,1.31,240,99,Control (no ring)
2019,2,490,1.29,230,99,Control (no ring)
2019,2,620,2.21,283,99,Control (no ring)
2019,2,650,NA,NA,99,Control (no ring)
2019,2,490,1.1500000000000001,220,99,Control (no ring)
2019,2,690,3.4,325,99,Control (no ring)
2019,2,570,NA,NA,99,Control (no ring)
2019,2,530,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,570,NA,NA,99,Control (no ring)
2019,2,530,NA,NA,99,Control (no ring)
2019,2,670,3.44,340,99,Control (no ring)
2019,2,480,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,480,NA,NA,99,Control (no ring)
2019,2,560,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,600,NA,NA,99,Control (no ring)
2019,2,570,NA,NA,99,Control (no ring)
2019,2,540,NA,NA,99,Control (no ring)
2019,2,490,NA,NA,99,Control (no ring)
2019,2,480,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,560,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,470,NA,NA,99,Control (no ring)
2019,2,560,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,460,NA,NA,99,Control (no ring)
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,600,NA,NA,02,3.5 inch ring
2019,2,570,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,500,NA,NA,02,3.5 inch ring
2019,2,600,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,490,NA,NA,02,3.5 inch ring
2019,2,460,NA,NA,02,3.5 inch ring
2019,2,650,NA,NA,01,3.75 inch ring
2019,2,500,NA,NA,01,3.75 inch ring
2019,2,520,NA,NA,01,3.75 inch ring
2019,2,580,NA,NA,01,3.75 inch ring
2019,2,550,NA,NA,01,3.75 inch ring
2019,2,620,NA,NA,01,3.75 inch ring
2019,2,620,NA,NA,01,3.75 inch ring
2019,2,610,NA,NA,01,3.75 inch ring
2019,2,600,NA,NA,01,3.75 inch ring
2019,2,620,NA,NA,01,3.75 inch ring
2019,2,540,NA,NA,01,3.75 inch ring
2019,2,670,NA,NA,01,3.75 inch ring
2019,2,550,NA,NA,01,3.75 inch ring
2019,2,520,NA,NA,01,3.75 inch ring
2019,2,560,NA,NA,01,3.75 inch ring
2019,2,500,NA,NA,01,3.75 inch ring
2019,2,500,NA,NA,01,3.75 inch ring
2019,2,610,NA,NA,00,4 inch ring
2019,2,680,2.85,295,00,4 inch ring
2019,2,590,NA,NA,00,4 inch ring
2019,2,600,NA,NA,00,4 inch ring
2019,2,560,NA,NA,00,4 inch ring
2019,2,570,NA,NA,00,4 inch ring
2019,2,530,NA,NA,00,4 inch ring
2019,2,590,NA,NA,00,4 inch ring
2019,2,590,NA,NA,00,4 inch ring
2019,2,600,NA,NA,00,4 inch ring
2019,2,520,NA,NA,00,4 inch ring
2019,2,750,4.25,350,99,Control (no ring)
2019,2,680,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,610,NA,NA,99,Control (no ring)
2019,2,560,NA,NA,99,Control (no ring)
2019,2,530,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,590,NA,NA,99,Control (no ring)
2019,2,650,NA,NA,99,Control (no ring)
2019,2,640,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,540,NA,NA,99,Control (no ring)
2019,2,490,NA,NA,99,Control (no ring)
2019,2,590,NA,NA,99,Control (no ring)
2019,2,560,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,460,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,490,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,460,NA,NA,99,Control (no ring)
2019,2,580,NA,NA,02,3.5 inch ring
2019,2,570,NA,NA,02,3.5 inch ring
2019,2,620,NA,NA,02,3.5 inch ring
2019,2,510,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,630,NA,NA,02,3.5 inch ring
2019,2,550,NA,NA,02,3.5 inch ring
2019,2,460,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,520,NA,NA,02,3.5 inch ring
2019,2,490,NA,NA,02,3.5 inch ring
2019,2,670,NA,NA,02,3.5 inch ring
2019,2,590,NA,NA,02,3.5 inch ring
2019,2,490,NA,NA,02,3.5 inch ring
2019,2,520,NA,NA,02,3.5 inch ring
2019,2,520,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,610,NA,NA,02,3.5 inch ring
2019,2,600,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,550,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,480,NA,NA,02,3.5 inch ring
2019,2,500,NA,NA,02,3.5 inch ring
2019,2,520,NA,NA,02,3.5 inch ring
2019,2,480,NA,NA,02,3.5 inch ring
2019,2,590,NA,NA,01,3.75 inch ring
2019,2,550,NA,NA,01,3.75 inch ring
2019,2,630,NA,NA,01,3.75 inch ring
2019,2,710,3.4,320,01,3.75 inch ring
2019,2,600,NA,NA,01,3.75 inch ring
2019,2,610,NA,NA,01,3.75 inch ring
2019,2,510,NA,NA,01,3.75 inch ring
2019,2,570,NA,NA,01,3.75 inch ring
2019,2,570,NA,NA,01,3.75 inch ring
2019,2,610,NA,NA,01,3.75 inch ring
2019,2,510,NA,NA,01,3.75 inch ring
2019,2,500,NA,NA,01,3.75 inch ring
2019,2,600,NA,NA,01,3.75 inch ring
2019,2,540,NA,NA,00,4 inch ring
2019,2,570,NA,NA,00,4 inch ring
2019,2,540,NA,NA,00,4 inch ring
2019,2,470,NA,NA,00,4 inch ring
2019,2,440,NA,NA,00,4 inch ring
2019,2,720,3.54,320,99,Control (no ring)
2019,2,450,NA,NA,99,Control (no ring)
2019,2,660,NA,NA,99,Control (no ring)
2019,2,580,NA,NA,99,Control (no ring)
2019,2,650,NA,NA,99,Control (no ring)
2019,2,570,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,490,NA,NA,99,Control (no ring)
2019,2,690,NA,NA,99,Control (no ring)
2019,2,620,NA,NA,99,Control (no ring)
2019,2,610,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,590,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,580,NA,NA,99,Control (no ring)
2019,2,470,NA,NA,99,Control (no ring)
2019,2,610,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,540,NA,NA,99,Control (no ring)
2019,2,590,NA,NA,99,Control (no ring)
2019,2,570,NA,NA,99,Control (no ring)
2019,2,580,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,480,NA,NA,99,Control (no ring)
2019,2,480,NA,NA,99,Control (no ring)
2019,2,450,NA,NA,99,Control (no ring)
2019,2,750,3.99,332,02,3.5 inch ring
2019,2,520,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,660,NA,NA,02,3.5 inch ring
2019,2,550,NA,NA,02,3.5 inch ring
2019,2,590,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,710,NA,NA,01,3.75 inch ring
2019,2,550,NA,NA,01,3.75 inch ring
2019,2,670,NA,NA,01,3.75 inch ring
2019,2,620,NA,NA,01,3.75 inch ring
2019,2,590,NA,NA,01,3.75 inch ring
2019,2,600,NA,NA,01,3.75 inch ring
2019,2,550,NA,NA,01,3.75 inch ring
2019,2,490,NA,NA,01,3.75 inch ring
2019,2,640,NA,NA,00,4 inch ring
2019,2,500,NA,NA,00,4 inch ring
2019,2,540,NA,NA,00,4 inch ring
2019,2,480,NA,NA,00,4 inch ring
2019,2,510,NA,NA,00,4 inch ring
2019,2,600,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,750,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,570,NA,NA,99,Control (no ring)
2019,2,560,NA,NA,99,Control (no ring)
2019,2,620,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,680,NA,NA,99,Control (no ring)
2019,2,610,NA,NA,99,Control (no ring)
2019,2,650,NA,NA,99,Control (no ring)
2019,2,540,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,590,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,640,NA,NA,02,3.5 inch ring
2019,2,580,NA,NA,02,3.5 inch ring
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,520,NA,NA,02,3.5 inch ring
2019,2,600,NA,NA,02,3.5 inch ring
2019,2,500,NA,NA,02,3.5 inch ring
2019,2,610,NA,NA,02,3.5 inch ring
2019,2,720,NA,NA,02,3.5 inch ring
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,630,NA,NA,02,3.5 inch ring
2019,2,630,NA,NA,02,3.5 inch ring
2019,2,510,NA,NA,02,3.5 inch ring
2019,2,470,NA,NA,02,3.5 inch ring
2019,2,610,NA,NA,02,3.5 inch ring
2019,2,520,NA,NA,02,3.5 inch ring
2019,2,500,NA,NA,02,3.5 inch ring
2019,2,500,NA,NA,02,3.5 inch ring
2019,2,500,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,470,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,530,NA,NA,02,3.5 inch ring
2019,2,590,NA,NA,01,3.75 inch ring
2019,2,490,NA,NA,01,3.75 inch ring
2019,2,670,NA,NA,01,3.75 inch ring
2019,2,810,NA,NA,01,3.75 inch ring
2019,2,650,NA,NA,01,3.75 inch ring
2019,2,530,NA,NA,01,3.75 inch ring
2019,2,580,NA,NA,01,3.75 inch ring
2019,2,600,NA,NA,01,3.75 inch ring
2019,2,580,NA,NA,01,3.75 inch ring
2019,2,660,NA,NA,01,3.75 inch ring
2019,2,560,NA,NA,01,3.75 inch ring
2019,2,580,NA,NA,01,3.75 inch ring
2019,2,540,NA,NA,01,3.75 inch ring
2019,2,660,NA,NA,01,3.75 inch ring
2019,2,560,NA,NA,01,3.75 inch ring
2019,2,540,NA,NA,01,3.75 inch ring
2019,2,480,NA,NA,00,4 inch ring
2019,2,750,NA,NA,00,4 inch ring
2019,2,610,NA,NA,00,4 inch ring
2019,2,660,NA,NA,00,4 inch ring
2019,2,550,NA,NA,00,4 inch ring
2019,2,600,NA,NA,00,4 inch ring
2019,2,460,NA,NA,00,4 inch ring
2019,2,600,NA,NA,00,4 inch ring
2019,2,570,NA,NA,99,Control (no ring)
2019,2,530,NA,NA,99,Control (no ring)
2019,2,640,NA,NA,99,Control (no ring)
2019,2,590,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,590,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,540,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,570,NA,NA,99,Control (no ring)
2019,2,590,NA,NA,99,Control (no ring)
2019,2,620,NA,NA,99,Control (no ring)
2019,2,670,NA,NA,99,Control (no ring)
2019,2,470,NA,NA,99,Control (no ring)
2019,2,580,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,500,NA,NA,99,Control (no ring)
2019,2,480,NA,NA,99,Control (no ring)
2019,2,560,NA,NA,99,Control (no ring)
2019,2,570,NA,NA,99,Control (no ring)
2019,2,440,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,590,NA,NA,99,Control (no ring)
2019,2,600,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,540,NA,NA,99,Control (no ring)
2019,2,620,NA,NA,99,Control (no ring)
2019,2,640,NA,NA,99,Control (no ring)
2019,2,600,NA,NA,99,Control (no ring)
2019,2,520,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,580,NA,NA,99,Control (no ring)
2019,2,530,NA,NA,99,Control (no ring)
2019,2,580,NA,NA,99,Control (no ring)
2019,2,670,NA,NA,99,Control (no ring)
2019,2,510,NA,NA,99,Control (no ring)
2019,2,580,NA,NA,99,Control (no ring)
2019,2,470,NA,NA,99,Control (no ring)
2019,2,460,NA,NA,99,Control (no ring)
2019,2,590,NA,NA,02,3.5 inch ring
2019,2,650,NA,NA,02,3.5 inch ring
2019,2,600,NA,NA,02,3.5 inch ring
2019,2,610,NA,NA,02,3.5 inch ring
2019,2,620,NA,NA,02,3.5 inch ring
2019,2,620,NA,NA,02,3.5 inch ring
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,640,NA,NA,02,3.5 inch ring
2019,2,660,NA,NA,02,3.5 inch ring
2019,2,480,NA,NA,02,3.5 inch ring
2019,2,520,NA,NA,02,3.5 inch ring
2019,2,520,NA,NA,02,3.5 inch ring
2019,2,680,NA,NA,01,3.75 inch ring
2019,2,620,NA,NA,01,3.75 inch ring
2019,2,570,NA,NA,01,3.75 inch ring
2019,2,530,NA,NA,01,3.75 inch ring
2019,2,480,NA,NA,01,3.75 inch ring
2019,2,540,NA,NA,01,3.75 inch ring
2019,2,600,NA,NA,01,3.75 inch ring
2019,2,520,NA,NA,01,3.75 inch ring
2019,2,610,NA,NA,01,3.75 inch ring
2019,2,640,NA,NA,00,4 inch ring
2019,2,560,NA,NA,00,4 inch ring
2019,2,560,NA,NA,00,4 inch ring
2019,2,590,NA,NA,00,4 inch ring
2019,2,620,NA,NA,00,4 inch ring
2019,2,660,NA,NA,00,4 inch ring
2019,2,590,NA,NA,00,4 inch ring
2019,2,520,NA,NA,00,4 inch ring
2019,2,510,NA,NA,00,4 inch ring
2019,2,470,NA,NA,00,4 inch ring
2019,2,600,NA,NA,99,Control (no ring)
2019,2,550,NA,NA,99,Control (no ring)
2019,2,790,NA,NA,99,Control (no ring)
2019,2,630,NA,NA,99,Control (no ring)
2019,2,730,NA,NA,99,Control (no ring)
2019,2,640,NA,NA,99,Control (no ring)
2019,2,610,NA,NA,99,Control (no ring)
2019,2,540,NA,NA,99,Control (no ring)
2019,2,480,NA,NA,99,Control (no ring)
2019,2,620,NA,NA,99,Control (no ring)
2019,2,580,NA,NA,99,Control (no ring)
2019,2,450,NA,NA,99,Control (no ring)
2019,2,560,NA,NA,99,Control (no ring)
2019,2,470,NA,NA,99,Control (no ring)
2019,2,490,NA,NA,99,Control (no ring)
2019,2,560,NA,NA,02,3.5 inch ring
2019,2,580,NA,NA,02,3.5 inch ring
2019,2,570,NA,NA,02,3.5 inch ring
2019,2,510,NA,NA,02,3.5 inch ring
2019,2,540,NA,NA,02,3.5 inch ring
2019,2,550,NA,NA,02,3.5 inch ring
2019,2,480,NA,NA,02,3.5 inch ring
2019,2,490,NA,NA,02,3.5 inch ring
2019,2,490,NA,NA,02,3.5 inch ring
2019,2,610,NA,NA,02,3.5 inch ring
2019,2,490,NA,NA,02,3.5 inch ring
2019,2,620,NA,NA,NA,NA
2019,2,590,NA,NA,NA,NA
2019,2,770,NA,NA,NA,NA
2019,2,640,NA,NA,NA,NA
2019,2,740,NA,NA,NA,NA
2019,2,510,NA,NA,NA,NA
2019,3,780,4.68,375,00,4 inch ring
2019,3,630,2.93,320,00,4 inch ring
2019,3,600,2.74,350,00,4 inch ring
2019,3,540,1.7,265,00,4 inch ring
2019,3,620,2.86,340,00,4 inch ring
2019,3,530,1.67,300,00,4 inch ring
2019,3,590,2.6,330,00,4 inch ring
2019,3,610,NA,NA,01,3.75 inch ring
2019,3,640,NA,NA,01,3.75 inch ring
2019,3,600,2.35,290,02,3.5 inch ring
2019,3,590,2.5300000000000002,320,02,3.5 inch ring
2019,3,690,3.7,345,99,Control (no ring)
2019,3,630,2.8000000000000003,310,99,Control (no ring)
2019,3,510,1.59,255,99,Control (no ring)
2019,3,560,1.82,275,99,Control (no ring)
2019,3,600,NA,NA,99,Control (no ring)
2019,3,540,1.84,270,99,Control (no ring)
2019,3,600,NA,NA,99,Control (no ring)
2019,3,780,4.93,380,00,4 inch ring
2019,3,660,3.22,340,00,4 inch ring
2019,3,640,2.7600000000000002,320,01,3.75 inch ring
2019,3,550,1.93,280,01,3.75 inch ring
2019,3,640,3.06,340,01,3.75 inch ring
2019,3,570,NA,NA,01,3.75 inch ring
2019,3,670,3.34,340,02,3.5 inch ring
2019,3,630,NA,NA,02,3.5 inch ring
2019,3,790,4.79,380,99,Control (no ring)
2019,3,580,NA,NA,99,Control (no ring)
2019,3,580,NA,NA,99,Control (no ring)
2019,3,560,NA,NA,99,Control (no ring)
2019,3,580,NA,NA,99,Control (no ring)
2019,3,500,NA,NA,99,Control (no ring)
2019,3,560,NA,NA,99,Control (no ring)
2019,3,650,NA,NA,99,Control (no ring)
2019,3,520,NA,NA,99,Control (no ring)
2019,3,530,NA,NA,99,Control (no ring)
2019,3,670,3.17,340,01,3.75 inch ring
2019,3,580,NA,NA,01,3.75 inch ring
2019,3,490,1.3800000000000001,245,01,3.75 inch ring
2019,3,570,NA,NA,01,3.75 inch ring
2019,3,620,NA,NA,01,3.75 inch ring
2019,3,570,NA,NA,01,3.75 inch ring
2019,3,520,NA,NA,01,3.75 inch ring
2019,3,550,NA,NA,01,3.75 inch ring
2019,3,540,NA,NA,01,3.75 inch ring
2019,3,630,NA,NA,01,3.75 inch ring
2019,3,520,NA,NA,01,3.75 inch ring
2019,3,530,NA,NA,02,3.5 inch ring
2019,3,540,NA,NA,02,3.5 inch ring
2019,3,630,NA,NA,02,3.5 inch ring
2019,3,590,NA,NA,02,3.5 inch ring
2019,3,470,1.23,240,02,3.5 inch ring
2019,3,560,NA,NA,02,3.5 inch ring
2019,3,540,NA,NA,02,3.5 inch ring
2019,3,560,NA,NA,02,3.5 inch ring
2019,3,510,NA,NA,02,3.5 inch ring
2019,3,590,NA,NA,02,3.5 inch ring
2019,3,470,1.07,220,02,3.5 inch ring
2019,3,490,1.23,235,02,3.5 inch ring
2019,3,520,NA,NA,02,3.5 inch ring
2019,3,540,NA,NA,02,3.5 inch ring
2019,3,530,NA,NA,02,3.5 inch ring
2019,3,570,NA,NA,02,3.5 inch ring
2019,3,460,1,215,02,3.5 inch ring
2019,3,490,NA,NA,02,3.5 inch ring
2019,3,690,3.5700000000000003,340,99,Control (no ring)
2019,3,510,NA,NA,99,Control (no ring)
2019,3,650,NA,NA,99,Control (no ring)
2019,3,550,NA,NA,99,Control (no ring)
2019,3,510,NA,NA,99,Control (no ring)
2019,3,500,NA,NA,99,Control (no ring)
2019,3,590,NA,NA,99,Control (no ring)
2019,3,670,NA,NA,99,Control (no ring)
2019,3,540,NA,NA,99,Control (no ring)
2019,3,520,NA,NA,99,Control (no ring)
2019,3,570,NA,NA,99,Control (no ring)
2019,3,500,NA,NA,99,Control (no ring)
2019,3,570,NA,NA,99,Control (no ring)
2019,3,500,NA,NA,99,Control (no ring)
2019,3,530,NA,NA,99,Control (no ring)
2019,3,480,NA,NA,99,Control (no ring)
2019,3,480,NA,NA,99,Control (no ring)
2019,3,500,NA,NA,99,Control (no ring)
2019,3,510,NA,NA,99,Control (no ring)
2019,3,510,NA,NA,99,Control (no ring)
2019,3,520,NA,NA,00,4 inch ring
2019,3,530,NA,NA,00,4 inch ring
2019,3,540,NA,NA,00,4 inch ring
2019,3,540,NA,NA,00,4 inch ring
2019,3,510,NA,NA,00,4 inch ring
2019,3,580,NA,NA,00,4 inch ring
2019,3,520,NA,NA,00,4 inch ring
2019,3,650,NA,NA,00,4 inch ring
2019,3,600,NA,NA,00,4 inch ring
2019,3,530,NA,NA,00,4 inch ring
2019,3,530,NA,NA,00,4 inch ring
2019,3,580,NA,NA,00,4 inch ring
2019,3,520,NA,NA,00,4 inch ring
2019,3,560,NA,NA,00,4 inch ring
2019,3,500,NA,NA,00,4 inch ring
2019,3,460,NA,NA,00,4 inch ring
2019,3,620,NA,NA,00,4 inch ring
2019,3,500,NA,NA,00,4 inch ring
2019,3,510,NA,NA,00,4 inch ring
2019,3,510,NA,NA,00,4 inch ring
2019,3,490,NA,NA,00,4 inch ring
2019,3,610,NA,NA,01,3.75 inch ring
2019,3,610,NA,NA,01,3.75 inch ring
2019,3,540,NA,NA,01,3.75 inch ring
2019,3,530,NA,NA,01,3.75 inch ring
2019,3,510,NA,NA,01,3.75 inch ring
2019,3,470,NA,NA,01,3.75 inch ring
2019,3,540,NA,NA,01,3.75 inch ring
2019,3,500,NA,NA,01,3.75 inch ring
2019,3,560,NA,NA,01,3.75 inch ring
2019,3,490,NA,NA,01,3.75 inch ring
2019,3,560,NA,NA,01,3.75 inch ring
2019,3,540,NA,NA,01,3.75 inch ring
2019,3,580,NA,NA,01,3.75 inch ring
2019,3,520,NA,NA,01,3.75 inch ring
2019,3,550,NA,NA,01,3.75 inch ring
2019,3,490,NA,NA,01,3.75 inch ring
2019,3,500,NA,NA,01,3.75 inch ring
2019,3,490,NA,NA,01,3.75 inch ring
2019,3,510,NA,NA,01,3.75 inch ring
2019,3,490,NA,NA,01,3.75 inch ring
2019,3,470,NA,NA,01,3.75 inch ring
2019,3,630,NA,NA,02,3.5 inch ring
2019,3,630,NA,NA,02,3.5 inch ring
2019,3,500,NA,NA,02,3.5 inch ring
2019,3,580,NA,NA,02,3.5 inch ring
2019,3,470,NA,NA,02,3.5 inch ring
2019,3,450,NA,NA,02,3.5 inch ring
2019,3,530,NA,NA,02,3.5 inch ring
2019,3,460,NA,NA,02,3.5 inch ring
2019,3,540,NA,NA,02,3.5 inch ring
2019,3,480,NA,NA,02,3.5 inch ring
2019,3,550,NA,NA,02,3.5 inch ring
2019,3,460,NA,NA,02,3.5 inch ring
2019,3,580,NA,NA,99,Control (no ring)
2019,3,680,NA,NA,99,Control (no ring)
2019,3,510,NA,NA,99,Control (no ring)
2019,3,520,NA,NA,99,Control (no ring)
2019,3,510,NA,NA,99,Control (no ring)
2019,3,560,NA,NA,99,Control (no ring)
2019,3,510,NA,NA,99,Control (no ring)
2019,3,570,NA,NA,99,Control (no ring)
2019,3,500,NA,NA,99,Control (no ring)
2019,3,500,NA,NA,99,Control (no ring)
2019,3,510,NA,NA,99,Control (no ring)
2019,3,570,NA,NA,99,Control (no ring)
2019,3,530,NA,NA,99,Control (no ring)
2019,3,540,NA,NA,99,Control (no ring)
2019,3,580,NA,NA,99,Control (no ring)
2019,3,520,NA,NA,99,Control (no ring)
2019,3,550,NA,NA,99,Control (no ring)
2019,3,530,NA,NA,99,Control (no ring)
2019,3,570,NA,NA,99,Control (no ring)
2019,3,490,NA,NA,99,Control (no ring)
2019,3,540,NA,NA,99,Control (no ring)
2019,3,500,NA,NA,99,Control (no ring)
2019,3,530,NA,NA,99,Control (no ring)
